t,mass_est,comx,comy,comz,pitch,roll,gyro0,gyro1,gyro2,grav0,grav1,grav2,cmd0,cmd1,cmd2,q0,q1,q2,q3,q4,q5,q6,q7,dq0,dq1,dq2,dq3,dq4,dq5,dq6,dq7,act0,act1,act2,act3,act4,act5,act6,act7
206.73281,0.04447,-0.00044,0.00060,0.00098,0.02269,0.20154,-0.00748,-0.00023,-0.00431,0.20104,-0.01219,-0.97951,0.00000,0.00000,0.00000,0.29536,1.40586,-0.06406,-172.76151,-0.36263,-1.40376,0.07203,-98.24900,0.01000,0.00000,0.16000,-35.70000,-0.01000,-0.02000,-0.04000,-17.09000,1.38804,7.17825,0.37828,-95.58863,-1.51580,-10.53222,0.06034,-47.59398
206.75281,0.04447,-0.00044,0.00060,0.00098,0.02270,0.20152,-0.00668,0.00030,-0.00351,0.20102,-0.01217,-0.97951,0.00000,0.00000,0.00000,0.29536,1.40586,-0.06406,-172.76151,-0.36263,-1.40376,0.07203,-98.24900,0.01000,0.00000,0.16000,-35.70000,-0.01000,-0.02000,-0.04000,-17.09000,1.38744,7.17699,0.37873,-95.58437,-1.51591,-10.53141,0.06041,-47.59002
206.77278,0.04440,-0.00044,0.00060,0.00098,0.02269,0.20133,-0.00615,-0.00076,-0.00325,0.20084,-0.01215,-0.97955,0.00000,0.00000,0.00000,0.29536,1.40586,-0.06406,-172.76151,-0.36263,-1.40376,0.07203,-98.24900,0.01000,0.00000,0.16000,-35.70000,-0.01000,-0.02000,-0.04000,-17.09000,1.38760,7.17702,0.37856,-95.58042,-1.51600,-10.53109,0.06041,-47.58653
206.79276,0.04441,-0.00044,0.00060,0.00098,0.02270,0.20131,-0.00535,0.00004,-0.00271,0.20082,-0.01214,-0.97955,0.00000,0.00000,0.00000,0.29536,1.40586,-0.06406,-172.76151,-0.36263,-1.40376,0.07203,-98.24900,0.01000,0.00000,0.16000,-35.70000,-0.01000,-0.02000,-0.04000,-17.09000,1.38729,7.17637,0.37853,-95.57558,-1.51589,-10.53006,0.06004,-47.58232
206.81267,0.04439,-0.00044,0.00060,0.00098,0.02272,0.20129,-0.00508,0.00004,-0.00351,0.20081,-0.01213,-0.97956,0.00000,0.00000,0.00000,0.29536,1.40586,-0.06406,-172.76151,-0.36263,-1.40376,0.07203,-98.24900,0.01000,0.00000,0.16000,-35.70000,-0.01000,-0.02000,-0.04000,-17.09000,1.38752,7.17655,0.37826,-95.57137,-1.51594,-10.52981,0.06006,-47.57906
206.83258,0.04432,-0.00043,0.00060,0.00098,0.02267,0.20111,-0.00162,-0.00076,-0.00404,0.20062,-0.01214,-0.97959,0.00000,0.00000,0.00000,0.29536,1.40586,-0.06406,-172.76151,-0.36263,-1.40376,0.07203,-98.24900,0.01000,0.00000,0.16000,-35.70000,-0.01000,-0.02000,-0.04000,-17.09000,1.38759,7.17647,0.37822,-95.56770,-1.51598,-10.52962,0.06011,-47.57684
206.85250,0.04456,-0.00044,0.00060,0.00098,0.02268,0.20108,-0.00934,0.00137,-0.00831,0.20060,-0.01212,-0.97960,0.00000,0.00000,0.00000,0.29536,1.40586,-0.06406,-172.76151,-0.36263,-1.40376,0.07203,-98.24900,0.01000,0.00000,0.16000,-35.70000,-0.01000,-0.02000,-0.04000,-17.09000,1.38755,7.17639,0.37796,-95.56402,-1.51567,-10.52889,0.05964,-47.57533
206.87286,0.04464,-0.00044,0.00060,0.00098,0.02278,0.20093,-0.01174,0.00350,-0.00511,0.20047,-0.01198,-0.97963,0.00000,0.00000,0.00000,0.29536,1.40586,-0.06406,-172.76151,-0.36263,-1.40376,0.07203,-98.24900,0.01000,0.00000,0.16000,-35.70000,-0.01000,-0.02000,-0.04000,-17.09000,1.38671,7.17451,0.37918,-95.56079,-1.51627,-10.52911,0.06079,-47.57310
206.89255,0.04440,-0.00044,0.00060,0.00098,0.02294,0.20094,-0.01067,0.00057,-0.00138,0.20050,-0.01184,-0.97962,0.00000,0.00000,0.00000,0.29536,1.40586,-0.06406,-172.76151,-0.36263,-1.40376,0.07203,-98.24900,0.01000,0.00000,0.16000,-35.70000,-0.01000,-0.02000,-0.04000,-17.09000,1.38693,7.17419,0.37932,-95.55737,-1.51655,-10.52856,0.06103,-47.56848
206.91248,0.04405,-0.00043,0.00060,0.00097,0.02291,0.20088,-0.00055,-0.00396,-0.00617,0.20044,-0.01186,-0.97963,0.00000,0.00000,0.00000,0.29536,1.40586,-0.06406,-172.76151,-0.36263,-1.40376,0.07203,-98.24900,0.01000,0.00000,0.16000,-35.70000,-0.01000,-0.02000,-0.04000,-17.09000,1.38706,7.17433,0.37898,-95.55222,-1.51643,-10.52722,0.06020,-47.56256
206.93254,0.04423,-0.00043,0.00060,0.00098,0.02278,0.20070,-0.00162,-0.00103,-0.00032,0.20024,-0.01195,-0.97967,0.00000,0.00000,0.00000,0.29536,1.40586,-0.06406,-172.76151,-0.36263,-1.40376,0.07203,-98.24900,0.01000,0.00000,0.16000,-35.70000,-0.01000,-0.02000,-0.04000,-17.09000,1.38690,7.17439,0.37882,-95.54665,-1.51569,-10.52608,0.05894,-47.56241
206.95253,0.04441,-0.00044,0.00060,0.00098,0.02275,0.20069,-0.00428,0.00057,0.00155,0.20023,-0.01200,-0.97967,0.00000,0.00000,0.00000,0.29536,1.40586,-0.06406,-172.76151,-0.36263,-1.40376,0.07203,-98.24900,0.01000,0.00000,0.16000,-35.70000,-0.01000,-0.02000,-0.04000,-17.09000,1.38716,7.17519,0.37742,-95.54298,-1.51558,-10.52586,0.05897,-47.55945
206.97254,0.04432,-0.00044,0.00060,0.00098,0.02268,0.20053,-0.00242,-0.00130,-0.00458,0.20006,-0.01204,-0.97971,0.00000,0.00000,0.00000,0.29536,1.40586,-0.06406,-172.76151,-0.36263,-1.40376,0.07203,-98.24900,0.01000,0.00000,0.16000,-35.70000,-0.01000,-0.02000,-0.04000,-17.09000,1.38749,7.17546,0.37694,-95.54015,-1.51586,-10.52604,0.05941,-47.55538
206.99250,0.04443,-0.00044,0.00060,0.00098,0.02267,0.20050,-0.00774,0.00004,-0.00404,0.20003,-0.01205,-0.97972,0.00000,0.00000,0.00000,0.29536,1.40586,-0.06406,-172.76151,-0.36263,-1.40376,0.07203,-98.24900,0.01000,0.00000,0.16000,-35.70000,-0.01000,-0.02000,-0.04000,-17.09000,1.38677,7.17400,0.37775,-95.53637,-1.51579,-10.52543,0.05932,-47.55374
207.01289,0.04449,-0.00044,0.00060,0.00098,0.02277,0.20048,-0.01174,0.00030,-0.00351,0.20003,-0.01196,-0.97972,0.00000,0.00000,0.00000,0.29536,1.40586,-0.06406,-172.76151,-0.36263,-1.40376,0.07203,-98.24900,0.01000,0.00000,0.16000,-35.70000,-0.01000,-0.02000,-0.04000,-17.09000,1.38620,7.17280,0.37827,-95.53281,-1.51624,-10.52520,0.05994,-47.54979
207.03294,0.04439,-0.00044,0.00060,0.00098,0.02284,0.20031,-0.00721,0.00030,-0.00378,0.19987,-0.01185,-0.97975,0.00000,0.00000,0.00000,0.29536,1.40586,-0.06406,-172.76151,-0.36263,-1.40376,0.07203,-98.24900,0.01000,0.00000,0.16000,-35.70000,-0.01000,-0.02000,-0.04000,-17.09000,1.38593,7.17172,0.37897,-95.52838,-1.51668,-10.52461,0.06028,-47.54419
207.05282,0.04425,-0.00044,0.00060,0.00098,0.02287,0.20028,-0.00322,-0.00076,-0.00404,0.19985,-0.01183,-0.97975,0.00000,0.00000,0.00000,0.29536,1.40586,-0.06406,-172.76151,-0.36263,-1.40376,0.07203,-98.24900,0.01000,0.00000,0.16000,-35.70000,-0.01000,-0.02000,-0.04000,-17.09000,1.38631,7.17191,0.37880,-95.52355,-1.51647,-10.52378,0.05975,-47.54081
207.07263,0.04425,-0.00043,0.00060,0.00098,0.02283,0.20012,-0.00455,-0.00076,-0.00111,0.19969,-0.01184,-0.97979,0.00000,0.00000,0.00000,0.29536,1.40586,-0.06406,-172.76151,-0.36263,-1.40376,0.07203,-98.24900,0.01000,0.00000,0.16000,-35.70000,-0.01000,-0.02000,-0.04000,-17.09000,1.38656,7.17248,0.37823,-95.51939,-1.51613,-10.52331,0.05923,-47.53968
207.09252,0.04438,-0.00044,0.00060,0.00098,0.02280,0.20012,-0.00268,0.00137,-0.00085,0.19968,-0.01188,-0.97979,0.00000,0.00000,0.00000,0.29536,1.40586,-0.06406,-172.76151,-0.36263,-1.40376,0.07203,-98.24900,0.01000,0.00000,0.16000,-35.70000,-0.01000,-0.02000,-0.04000,-17.09000,1.38635,7.17227,0.37775,-95.51530,-1.51603,-10.52253,0.05902,-47.53617
207.11261,0.04429,-0.00043,0.00060,0.00098,0.02275,0.20009,-0.00322,-0.00103,-0.00245,0.19965,-0.01194,-0.97979,0.00000,0.00000,0.00000,0.29536,1.40586,-0.06406,-172.76151,-0.36263,-1.40376,0.07203,-98.24900,0.01000,0.00000,0.16000,-35.70000,-0.01000,-0.02000,-0.04000,-17.09000,1.38698,7.17313,0.37708,-95.51283,-1.51607,-10.52293,0.05926,-47.53463
207.13247,0.04434,-0.00044,0.00060,0.00098,0.02269,0.19991,-0.00588,-0.00050,-0.00245,0.19946,-0.01196,-0.97983,0.00000,0.00000,0.00000,0.29536,1.40586,-0.06406,-172.76151,-0.36263,-1.40376,0.07203,-98.24900,0.01000,0.00000,0.16000,-35.70000,-0.01000,-0.02000,-0.04000,-17.09000,1.38644,7.17235,0.37728,-95.50990,-1.51604,-10.52242,0.05912,-47.53265
207.15277,0.04451,-0.00044,0.00060,0.00098,0.02274,0.19990,-0.00801,0.00243,-0.00298,0.19946,-0.01192,-0.97983,0.00000,0.00000,0.00000,0.29536,1.40586,-0.06406,-172.76151,-0.36263,-1.40376,0.07203,-98.24900,0.01000,0.00000,0.16000,-35.70000,-0.01000,-0.02000,-0.04000,-17.09000,1.38583,7.17109,0.37772,-95.50626,-1.51622,-10.52171,0.05929,-47.52868
207.17274,0.04441,-0.00044,0.00060,0.00098,0.02278,0.19973,-0.00748,0.00083,-0.00458,0.19931,-0.01186,-0.97987,0.00000,0.00000,0.00000,0.29536,1.40586,-0.06406,-172.76151,-0.36263,-1.40376,0.07203,-98.24900,0.01000,0.00000,0.16000,-35.70000,-0.01000,-0.02000,-0.04000,-17.09000,1.38611,7.17092,0.37792,-95.50340,-1.51663,-10.52201,0.05996,-47.52549
207.19279,0.04432,-0.00044,0.00060,0.00098,0.02281,0.19971,-0.00721,-0.00076,-0.00484,0.19929,-0.01182,-0.97987,0.00000,0.00000,0.00000,0.29536,1.40586,-0.06406,-172.76151,-0.36263,-1.40376,0.07203,-98.24900,0.01000,0.00000,0.16000,-35.70000,-0.01000,-0.02000,-0.04000,-17.09000,1.38571,7.16996,0.37836,-95.49935,-1.51657,-10.52107,0.05966,-47.52226
207.21275,0.04430,-0.00044,0.00060,0.00098,0.02286,0.19968,-0.00588,-0.00050,-0.00271,0.19927,-0.01177,-0.97987,0.00000,0.00000,0.00000,0.29536,1.40586,-0.06406,-172.76151,-0.36263,-1.40376,0.07203,-98.24900,0.01000,0.00000,0.16000,-35.70000,-0.01000,-0.02000,-0.04000,-17.09000,1.38530,7.16925,0.37862,-95.49469,-1.51655,-10.52019,0.05937,-47.51892
207.23282,0.04424,-0.00043,0.00060,0.00097,0.02282,0.19952,-0.00295,-0.00130,-0.00245,0.19911,-0.01179,-0.97991,0.00000,0.00000,0.00000,0.29536,1.40586,-0.06406,-172.76151,-0.36263,-1.40376,0.07203,-98.24900,0.01000,0.00000,0.16000,-35.70000,-0.01000,-0.02000,-0.04000,-17.09000,1.38559,7.16962,0.37821,-95.49051,-1.51649,-10.51970,0.05914,-47.51584
207.25279,0.04430,-0.00044,0.00060,0.00098,0.02277,0.19949,-0.00348,-0.00050,-0.00271,0.19907,-0.01183,-0.97991,0.00000,0.00000,0.00000,0.29536,1.40586,-0.06406,-172.76151,-0.36263,-1.40376,0.07203,-98.24900,0.01000,0.00000,0.16000,-35.70000,-0.01000,-0.02000,-0.04000,-17.09000,1.38561,7.16971,0.37772,-95.48632,-1.51620,-10.51897,0.05866,-47.51336
207.27282,0.04431,-0.00044,0.00060,0.00098,0.02273,0.19933,-0.00508,-0.00130,-0.00271,0.19891,-0.01185,-0.97995,0.00000,0.00000,0.00000,0.29536,1.40586,-0.06406,-172.76151,-0.36263,-1.40376,0.07203,-98.24900,0.01000,0.00000,0.16000,-35.70000,-0.01000,-0.02000,-0.04000,-17.09000,1.38559,7.16964,0.37749,-95.48299,-1.51627,-10.51892,0.05886,-47.51118
207.29281,0.04438,-0.00044,0.00060,0.00098,0.02275,0.19931,-0.00668,0.00004,-0.00351,0.19889,-0.01184,-0.97995,0.00000,0.00000,0.00000,0.29536,1.40586,-0.06406,-172.76151,-0.36263,-1.40376,0.07203,-98.24900,0.01000,0.00000,0.16000,-35.70000,-0.01000,-0.02000,-0.04000,-17.09000,1.38507,7.16862,0.37773,-95.47894,-1.51634,-10.51811,0.05882,-47.50724
207.31276,0.04438,-0.00044,0.00060,0.00098,0.02278,0.19929,-0.00748,0.00030,-0.00351,0.19888,-0.01181,-0.97995,0.00000,0.00000,0.00000,0.29536,1.40586,-0.06406,-172.76151,-0.36263,-1.40376,0.07203,-98.24900,0.01000,0.00000,0.16000,-35.70000,-0.01000,-0.02000,-0.04000,-17.09000,1.38502,7.16810,0.37802,-95.47517,-1.51663,-10.51800,0.05920,-47.50373
207.33281,0.04434,-0.00044,0.00060,0.00098,0.02279,0.19913,-0.00668,0.00030,-0.00271,0.19872,-0.01177,-0.97998,0.00000,0.00000,0.00000,0.29536,1.40586,-0.06406,-172.76151,-0.36263,-1.40376,0.07203,-98.24900,0.01000,0.00000,0.16000,-35.70000,-0.01000,-0.02000,-0.04000,-17.09000,1.38505,7.16783,0.37812,-95.47155,-1.51679,-10.51775,0.05934,-47.50043
207.35283,0.04433,-0.00044,0.00060,0.00097,0.02282,0.19912,-0.00641,0.00030,-0.00298,0.19872,-0.01174,-0.97999,0.00000,0.00000,0.00000,0.29536,1.40586,-0.06406,-172.76151,-0.36263,-1.40376,0.07203,-98.24900,0.01000,0.00000,0.16000,-35.70000,-0.01000,-0.02000,-0.04000,-17.09000,1.38504,7.16759,0.37798,-95.46757,-1.51672,-10.51703,0.05910,-47.49689
207.37282,0.04427,-0.00044,0.00060,0.00097,0.02281,0.19895,-0.00455,-0.00103,-0.00351,0.19856,-0.01173,-0.98002,0.00000,0.00000,0.00000,0.29536,1.40586,-0.06406,-172.76151,-0.36263,-1.40376,0.07203,-98.24900,0.01000,0.00000,0.16000,-35.70000,-0.01000,-0.02000,-0.04000,-17.09000,1.38510,7.16750,0.37792,-95.46381,-1.51676,-10.51671,0.05908,-47.49415
207.39289,0.04423,-0.00043,0.00060,0.00097,0.02279,0.19893,-0.00295,-0.00076,-0.00191,0.19853,-0.01175,-0.98002,0.00000,0.00000,0.00000,0.29536,1.40586,-0.06406,-172.76151,-0.36263,-1.40376,0.07203,-98.24900,0.01000,0.00000,0.16000,-35.70000,-0.01000,-0.02000,-0.04000,-17.09000,1.38480,7.16701,0.37788,-95.45956,-1.51655,-10.51580,0.05864,-47.49149
207.41285,0.04428,-0.00044,0.00060,0.00097,0.02279,0.19890,-0.00508,-0.00103,-0.00271,0.19850,-0.01176,-0.98003,0.00000,0.00000,0.00000,0.29536,1.40586,-0.06406,-172.76151,-0.36263,-1.40376,0.07203,-98.24900,0.01000,0.00000,0.16000,-35.70000,-0.01000,-0.02000,-0.04000,-17.09000,1.38502,7.16741,0.37734,-95.45601,-1.51646,-10.51548,0.05847,-47.48913
207.43286,0.04432,-0.00044,0.00060,0.00097,0.02277,0.19875,-0.00615,-0.00050,-0.00271,0.19835,-0.01176,-0.98006,0.00000,0.00000,0.00000,0.29536,1.40586,-0.06406,-172.76151,-0.36263,-1.40376,0.07203,-98.24900,0.01000,0.00000,0.16000,-35.70000,-0.01000,-0.02000,-0.04000,-17.09000,1.38472,7.16677,0.37755,-95.45250,-1.51661,-10.51519,0.05866,-47.48630
207.45277,0.04437,-0.00044,0.00060,0.00098,0.02279,0.19873,-0.00695,0.00083,-0.00378,0.19833,-0.01174,-0.98006,0.00000,0.00000,0.00000,0.29536,1.40586,-0.06406,-172.76151,-0.36263,-1.40376,0.07203,-98.24900,0.01000,0.00000,0.16000,-35.70000,-0.01000,-0.02000,-0.04000,-17.09000,1.38446,7.16604,0.37774,-95.44869,-1.51672,-10.51463,0.05876,-47.48265
207.47286,0.04429,-0.00044,0.00060,0.00097,0.02279,0.19857,-0.00615,-0.00076,-0.00538,0.19818,-0.01171,-0.98009,0.00000,0.00000,0.00000,0.29536,1.40586,-0.06406,-172.76151,-0.36263,-1.40376,0.07203,-98.24900,0.01000,0.00000,0.16000,-35.70000,-0.01000,-0.02000,-0.04000,-17.09000,1.38454,7.16577,0.37790,-95.44543,-1.51694,-10.51464,0.05910,-47.47998
207.49295,0.04434,-0.00044,0.00060,0.00097,0.02282,0.19856,-0.00801,0.00030,-0.00271,0.19817,-0.01168,-0.98010,0.00000,0.00000,0.00000,0.29536,1.40586,-0.06406,-172.76151,-0.36263,-1.40376,0.07203,-98.24900,0.01000,0.00000,0.16000,-35.70000,-0.01000,-0.02000,-0.04000,-17.09000,1.38406,7.16483,0.37827,-95.44125,-1.51684,-10.51371,0.05879,-47.47723
207.51280,0.04422,-0.00044,0.00060,0.00097,0.02284,0.19852,-0.00348,-0.00103,-0.00431,0.19814,-0.01167,-0.98010,0.00000,0.00000,0.00000,0.29536,1.40586,-0.06406,-172.76151,-0.36263,-1.40376,0.07203,-98.24900,0.01000,0.00000,0.16000,-35.70000,-0.01000,-0.02000,-0.04000,-17.09000,1.38414,7.16479,0.37802,-95.43745,-1.51702,-10.51337,0.05892,-47.47320
207.53286,0.04427,-0.00043,0.00060,0.00097,0.02281,0.19838,-0.00481,0.00004,-0.00218,0.19800,-0.01168,-0.98013,0.00000,0.00000,0.00000,0.29536,1.40586,-0.06406,-172.76151,-0.36263,-1.40376,0.07203,-98.24900,0.01000,0.00000,0.16000,-35.70000,-0.01000,-0.02000,-0.04000,-17.09000,1.38436,7.16505,0.37785,-95.43380,-1.51677,-10.51291,0.05847,-47.47185
207.55289,0.04432,-0.00044,0.00060,0.00097,0.02280,0.19836,-0.00535,0.00004,-0.00298,0.19798,-0.01169,-0.98014,0.00000,0.00000,0.00000,0.29536,1.40586,-0.06406,-172.76151,-0.36263,-1.40376,0.07203,-98.24900,0.01000,0.00000,0.16000,-35.70000,-0.01000,-0.02000,-0.04000,-17.09000,1.38432,7.16500,0.37740,-95.43060,-1.51676,-10.51252,0.05848,-47.46903
207.57282,0.04431,-0.00044,0.00060,0.00097,0.02278,0.19821,-0.00641,-0.00050,-0.00298,0.19783,-0.01169,-0.98017,0.00000,0.00000,0.00000,0.29536,1.40586,-0.06406,-172.76151,-0.36263,-1.40376,0.07203,-98.24900,0.01000,0.00000,0.16000,-35.70000,-0.01000,-0.02000,-0.04000,-17.09000,1.38424,7.16468,0.37746,-95.42750,-1.51687,-10.51232,0.05862,-47.46647
207.59288,0.04425,-0.00044,0.00060,0.00097,0.02279,0.19818,-0.00561,-0.00130,-0.00245,0.19781,-0.01169,-0.98017,0.00000,0.00000,0.00000,0.29536,1.40586,-0.06406,-172.76151,-0.36263,-1.40376,0.07203,-98.24900,0.01000,0.00000,0.16000,-35.70000,-0.01000,-0.02000,-0.04000,-17.09000,1.38381,7.16380,0.37767,-95.42369,-1.51692,-10.51157,0.05854,-47.46274
207.61287,0.04429,-0.00044,0.00060,0.00097,0.02281,0.19816,-0.00535,0.00030,-0.00298,0.19779,-0.01167,-0.98018,0.00000,0.00000,0.00000,0.29536,1.40586,-0.06406,-172.76151,-0.36263,-1.40376,0.07203,-98.24900,0.01000,0.00000,0.16000,-35.70000,-0.01000,-0.02000,-0.04000,-17.09000,1.38372,7.16352,0.37764,-95.41954,-1.51694,-10.51093,0.05833,-47.45901
207.63288,0.04429,-0.00044,0.00060,0.00097,0.02282,0.19802,-0.00695,0.00004,-0.00325,0.19765,-0.01164,-0.98020,0.00000,0.00000,0.00000,0.29536,1.40586,-0.06406,-172.76151,-0.36263,-1.40376,0.07203,-98.24900,0.01000,0.00000,0.16000,-35.70000,-0.01000,-0.02000,-0.04000,-17.09000,1.38402,7.16370,0.37752,-95.41634,-1.51705,-10.51101,0.05857,-47.45690
207.65292,0.04432,-0.00044,0.00060,0.00097,0.02285,0.19799,-0.00641,0.00030,-0.00458,0.19763,-0.01162,-0.98021,0.00000,0.00000,0.00000,0.29536,1.40586,-0.06406,-172.76151,-0.36263,-1.40376,0.07203,-98.24900,0.01000,0.00000,0.16000,-35.70000,-0.01000,-0.02000,-0.04000,-17.09000,1.38368,7.16292,0.37774,-95.41271,-1.51710,-10.51039,0.05858,-47.45372
207.67281,0.04425,-0.00044,0.00060,0.00097,0.02282,0.19787,-0.00561,0.00004,-0.00351,0.19751,-0.01162,-0.98023,0.00000,0.00000,0.00000,0.29536,1.40586,-0.06406,-172.76151,-0.36263,-1.40376,0.07203,-98.24900,0.01000,0.00000,0.16000,-35.70000,-0.01000,-0.02000,-0.04000,-17.09000,1.38366,7.16262,0.37791,-95.40932,-1.51717,-10.51017,0.05866,-47.45168
207.69282,0.04427,-0.00044,0.00060,0.00097,0.02283,0.19784,-0.00428,0.00030,-0.00298,0.19748,-0.01162,-0.98024,0.00000,0.00000,0.00000,0.29536,1.40586,-0.06406,-172.76151,-0.36263,-1.40376,0.07203,-98.24900,0.01000,0.00000,0.16000,-35.70000,-0.01000,-0.02000,-0.04000,-17.09000,1.38355,7.16245,0.37766,-95.40591,-1.51707,-10.50956,0.05843,-47.44908
207.71275,0.04429,-0.00044,0.00060,0.00097,0.02283,0.19782,-0.00561,0.00083,-0.00298,0.19746,-0.01162,-0.98024,0.00000,0.00000,0.00000,0.29536,1.40586,-0.06406,-172.76151,-0.36263,-1.40376,0.07203,-98.24900,0.01000,0.00000,0.16000,-35.70000,-0.01000,-0.02000,-0.04000,-17.09000,1.38379,7.16276,0.37731,-95.40302,-1.51702,-10.50936,0.05833,-47.44715
207.73279,0.04431,-0.00044,0.00060,0.00097,0.02282,0.19769,-0.00588,0.00057,-0.00325,0.19733,-0.01162,-0.98027,0.00000,0.00000,0.00000,0.29536,1.40586,-0.06406,-172.76151,-0.36263,-1.40376,0.07203,-98.24900,0.01000,0.00000,0.16000,-35.70000,-0.01000,-0.02000,-0.04000,-17.09000,1.38379,7.16260,0.37728,-95.40058,-1.51713,-10.50929,0.05852,-47.44517
207.75287,0.04428,-0.00044,0.00060,0.00097,0.02284,0.19767,-0.00641,0.00004,-0.00378,0.19731,-0.01160,-0.98027,0.00000,0.00000,0.00000,0.29536,1.40586,-0.06406,-172.76151,-0.36263,-1.40376,0.07203,-98.24900,0.01000,0.00000,0.16000,-35.70000,-0.01000,-0.02000,-0.04000,-17.09000,1.38354,7.16203,0.37739,-95.39767,-1.51713,-10.50875,0.05845,-47.44255
207.77281,0.04428,-0.00044,0.00060,0.00097,0.02283,0.19753,-0.00535,0.00030,-0.00298,0.19718,-0.01159,-0.98030,0.00000,0.00000,0.00000,0.29536,1.40586,-0.06406,-172.76151,-0.36263,-1.40376,0.07203,-98.24900,0.01000,0.00000,0.16000,-35.70000,-0.01000,-0.02000,-0.04000,-17.09000,1.38330,7.16148,0.37763,-95.39442,-1.51721,-10.50828,0.05843,-47.43987
207.79284,0.04425,-0.00044,0.00060,0.00097,0.02285,0.19751,-0.00535,-0.00023,-0.00378,0.19716,-0.01158,-0.98030,0.00000,0.00000,0.00000,0.29536,1.40586,-0.06406,-172.76151,-0.36263,-1.40376,0.07203,-98.24900,0.01000,0.00000,0.16000,-35.70000,-0.01000,-0.02000,-0.04000,-17.09000,1.38330,7.16136,0.37741,-95.39113,-1.51715,-10.50775,0.05825,-47.43708
207.81264,0.04427,-0.00044,0.00060,0.00097,0.02285,0.19749,-0.00668,0.00004,-0.00325,0.19714,-0.01157,-0.98031,0.00000,0.00000,0.00000,0.29536,1.40586,-0.06406,-172.76151,-0.36263,-1.40376,0.07203,-98.24900,0.01000,0.00000,0.16000,-35.70000,-0.01000,-0.02000,-0.04000,-17.09000,1.38316,7.16100,0.37752,-95.38773,-1.51718,-10.50735,0.05821,-47.43467
207.83282,0.04423,-0.00044,0.00060,0.00097,0.02284,0.19737,-0.00588,-0.00103,-0.00218,0.19702,-0.01157,-0.98033,0.00000,0.00000,0.00000,0.29536,1.40586,-0.06406,-172.76151,-0.36263,-1.40376,0.07203,-98.24900,0.01000,0.00000,0.16000,-35.70000,-0.01000,-0.02000,-0.04000,-17.09000,1.38305,7.16066,0.37756,-95.38454,-1.51731,-10.50707,0.05833,-47.43183
207.85292,0.04428,-0.00044,0.00060,0.00097,0.02285,0.19734,-0.00535,0.00057,-0.00378,0.19700,-0.01156,-0.98034,0.00000,0.00000,0.00000,0.29536,1.40586,-0.06406,-172.76151,-0.36263,-1.40376,0.07203,-98.24900,0.01000,0.00000,0.16000,-35.70000,-0.01000,-0.02000,-0.04000,-17.09000,1.38286,7.16029,0.37743,-95.38070,-1.51723,-10.50624,0.05799,-47.42814
207.87249,0.04422,-0.00044,0.00060,0.00097,0.02283,0.19720,-0.00508,-0.00103,-0.00298,0.19686,-0.01157,-0.98036,0.00000,0.00000,0.00000,0.29536,1.40586,-0.06406,-172.76151,-0.36263,-1.40376,0.07203,-98.24900,0.01000,0.00000,0.16000,-35.70000,-0.01000,-0.02000,-0.04000,-17.09000,1.38307,7.16031,0.37743,-95.37772,-1.51733,-10.50636,0.05826,-47.42649
207.89278,0.04426,-0.00044,0.00060,0.00097,0.02284,0.19717,-0.00641,-0.00050,-0.00325,0.19683,-0.01156,-0.98037,0.00000,0.00000,0.00000,0.29536,1.40586,-0.06406,-172.76151,-0.36263,-1.40376,0.07203,-98.24900,0.01000,0.00000,0.16000,-35.70000,-0.01000,-0.02000,-0.04000,-17.09000,1.38271,7.15978,0.37734,-95.37405,-1.51721,-10.50548,0.05789,-47.42342
207.91285,0.04426,-0.00044,0.00060,0.00097,0.02285,0.19714,-0.00508,0.00057,-0.00298,0.19681,-0.01155,-0.98037,0.00000,0.00000,0.00000,0.29536,1.40586,-0.06406,-172.76151,-0.36263,-1.40376,0.07203,-98.24900,0.01000,0.00000,0.16000,-35.70000,-0.01000,-0.02000,-0.04000,-17.09000,1.38257,7.15928,0.37753,-95.37045,-1.51738,-10.50516,0.05807,-47.42025
